sources,date_time,periode,day,vente
MENU CAGE,2023-08-02 17:00:00,4 A 7,Mer,276.32
MENU CAGE,2023-08-02 17:30:00,4 A 7,Mer,530.3
MENU CAGE,2023-08-02 18:00:00,4 A 7,Mer,426.3
MENU CAGE,2023-08-02 18:30:00,4 A 7,Mer,803.33
MENU CAGE,2023-08-02 19:00:00,4 A 7,Mer,808.16
MENU CAGE,2023-08-02 19:30:00,7 A CL,Mer,1054.32
MENU CAGE,2023-08-02 20:00:00,7 A CL,Mer,182.89
MENU CAGE,2023-08-02 20:30:00,7 A CL,Mer,264.55
MENU CAGE,2023-08-02 21:00:00,7 A CL,Mer,39.02
MENU CAGE,2023-08-02 21:30:00,7 A CL,Mer,22.5
MENU CAGE,2023-08-02 22:00:00,7 A CL,Mer,69.25
MENU CAGE,2023-08-02 22:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-02 23:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-02 23:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-03 00:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 00:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 01:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 01:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 02:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 02:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 03:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 03:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 04:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 04:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 05:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 05:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 06:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 06:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 07:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 07:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 08:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 08:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 09:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 09:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 10:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 10:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 11:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-03 11:30:00,11 A 2,Jeu,0.0
MENU CAGE,2023-08-03 12:00:00,11 A 2,Jeu,796.64
MENU CAGE,2023-08-03 12:30:00,11 A 2,Jeu,581.29
MENU CAGE,2023-08-03 13:00:00,11 A 2,Jeu,229.45
MENU CAGE,2023-08-03 13:30:00,11 A 2,Jeu,322.39
MENU CAGE,2023-08-03 14:00:00,11 A 2,Jeu,245.7
MENU CAGE,2023-08-03 14:30:00,2 A 4,Jeu,194.12
MENU CAGE,2023-08-03 15:00:00,2 A 4,Jeu,225.22
MENU CAGE,2023-08-03 15:30:00,2 A 4,Jeu,150.36
MENU CAGE,2023-08-03 16:00:00,2 A 4,Jeu,84.02
MENU CAGE,2023-08-03 16:30:00,4 A 7,Jeu,365.94
MENU CAGE,2023-08-03 17:00:00,4 A 7,Jeu,527.03
MENU CAGE,2023-08-03 17:30:00,4 A 7,Jeu,601.56
MENU CAGE,2023-08-03 18:00:00,4 A 7,Jeu,734.29
MENU CAGE,2023-08-03 18:30:00,4 A 7,Jeu,1343.58
MENU CAGE,2023-08-03 19:00:00,4 A 7,Jeu,1038.0
MENU CAGE,2023-08-03 19:30:00,7 A CL,Jeu,921.93
MENU CAGE,2023-08-03 20:00:00,7 A CL,Jeu,1385.29
MENU CAGE,2023-08-03 20:30:00,7 A CL,Jeu,650.5
MENU CAGE,2023-08-03 21:00:00,7 A CL,Jeu,652.91
MENU CAGE,2023-08-03 21:30:00,7 A CL,Jeu,696.58
MENU CAGE,2023-08-03 22:00:00,7 A CL,Jeu,247.73
MENU CAGE,2023-08-03 22:30:00,7 A CL,Jeu,59.6
MENU CAGE,2023-08-03 23:00:00,7 A CL,Jeu,-60.85
MENU CAGE,2023-08-03 23:30:00,7 A CL,Jeu,21.62
MENU CAGE,2023-08-04 00:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 00:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 01:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 01:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 02:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 02:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 03:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 03:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 04:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 04:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 05:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 05:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 06:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 06:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 07:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 07:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 08:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 08:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 09:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 09:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 10:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 10:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 11:00:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-04 11:30:00,11 A 2,Ven,0.0
MENU CAGE,2023-08-04 12:00:00,11 A 2,Ven,164.99
MENU CAGE,2023-08-04 12:30:00,11 A 2,Ven,191.25
MENU CAGE,2023-08-04 13:00:00,11 A 2,Ven,225.53
MENU CAGE,2023-08-04 13:30:00,11 A 2,Ven,98.11
MENU CAGE,2023-08-04 14:00:00,11 A 2,Ven,154.0
MENU CAGE,2023-08-04 14:30:00,2 A 4,Ven,91.04
MENU CAGE,2023-08-04 15:00:00,2 A 4,Ven,201.97
MENU CAGE,2023-08-04 15:30:00,2 A 4,Ven,29.0
MENU CAGE,2023-08-04 16:00:00,2 A 4,Ven,75.0
MENU CAGE,2023-08-04 16:30:00,4 A 7,Ven,421.79
MENU CAGE,2023-08-04 17:00:00,4 A 7,Ven,335.52
MENU CAGE,2023-08-04 17:30:00,4 A 7,Ven,328.48
MENU CAGE,2023-08-04 18:00:00,4 A 7,Ven,696.69
MENU CAGE,2023-08-04 18:30:00,4 A 7,Ven,843.56
MENU CAGE,2023-08-04 19:00:00,4 A 7,Ven,935.78
MENU CAGE,2023-08-04 19:30:00,7 A CL,Ven,962.47
MENU CAGE,2023-08-04 20:00:00,7 A CL,Ven,489.75
MENU CAGE,2023-08-04 20:30:00,7 A CL,Ven,481.66
MENU CAGE,2023-08-04 21:00:00,7 A CL,Ven,335.7
MENU CAGE,2023-08-04 21:30:00,7 A CL,Ven,235.92
MENU CAGE,2023-08-04 22:00:00,7 A CL,Ven,202.25
MENU CAGE,2023-08-04 22:30:00,7 A CL,Ven,29.93
MENU CAGE,2023-08-04 23:00:00,7 A CL,Ven,58.68
MENU CAGE,2023-08-04 23:30:00,7 A CL,Ven,0.0
MENU CAGE,2023-08-05 00:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 00:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 01:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 01:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 02:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 02:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 03:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 03:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 04:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 04:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 05:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 05:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 06:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 06:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 07:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 07:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 08:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 08:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 09:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 09:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 10:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 10:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 11:00:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 11:30:00,11 A 2,Sam,0.0
MENU CAGE,2023-08-05 12:00:00,11 A 2,Sam,241.24
MENU CAGE,2023-08-05 12:30:00,11 A 2,Sam,122.12
MENU CAGE,2023-08-05 13:00:00,11 A 2,Sam,89.23
MENU CAGE,2023-08-05 13:30:00,11 A 2,Sam,84.47
MENU CAGE,2023-08-05 14:00:00,11 A 2,Sam,258.46
MENU CAGE,2023-08-05 14:30:00,2 A 4,Sam,153.47
MENU CAGE,2023-08-05 15:00:00,2 A 4,Sam,167.02
MENU CAGE,2023-08-05 15:30:00,2 A 4,Sam,159.27
MENU CAGE,2023-08-05 16:00:00,2 A 4,Sam,185.24
MENU CAGE,2023-08-05 16:30:00,4 A 7,Sam,263.53
MENU CAGE,2023-08-05 17:00:00,4 A 7,Sam,150.54
MENU CAGE,2023-08-05 17:30:00,4 A 7,Sam,471.15
MENU CAGE,2023-08-05 18:00:00,4 A 7,Sam,411.0
MENU CAGE,2023-08-05 18:30:00,4 A 7,Sam,401.54
MENU CAGE,2023-08-05 19:00:00,4 A 7,Sam,970.39
MENU CAGE,2023-08-05 19:30:00,7 A CL,Sam,263.33
MENU CAGE,2023-08-05 20:00:00,7 A CL,Sam,417.18
MENU CAGE,2023-08-05 20:30:00,7 A CL,Sam,112.0
MENU CAGE,2023-08-05 21:00:00,7 A CL,Sam,258.53
MENU CAGE,2023-08-05 21:30:00,7 A CL,Sam,49.63
MENU CAGE,2023-08-05 22:00:00,7 A CL,Sam,-39.12
MENU CAGE,2023-08-05 22:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-05 23:00:00,7 A CL,Sam,-42.75
MENU CAGE,2023-08-05 23:30:00,7 A CL,Sam,0.0
MENU CAGE,2023-08-06 00:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 00:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 01:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 01:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 02:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 02:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 03:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 03:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 04:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 04:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 05:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 05:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 06:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 06:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 07:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 07:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 08:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 08:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 09:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 09:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 10:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 10:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 11:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 11:30:00,11 A 2,Dim,35.0
MENU CAGE,2023-08-06 12:00:00,11 A 2,Dim,121.0
MENU CAGE,2023-08-06 12:30:00,11 A 2,Dim,313.48
MENU CAGE,2023-08-06 13:00:00,11 A 2,Dim,189.57
MENU CAGE,2023-08-06 13:30:00,11 A 2,Dim,368.24
MENU CAGE,2023-08-06 14:00:00,11 A 2,Dim,191.51
MENU CAGE,2023-08-06 14:30:00,2 A 4,Dim,92.69
MENU CAGE,2023-08-06 15:00:00,2 A 4,Dim,314.26
MENU CAGE,2023-08-06 15:30:00,2 A 4,Dim,165.17
MENU CAGE,2023-08-06 16:00:00,2 A 4,Dim,218.67
MENU CAGE,2023-08-06 16:30:00,4 A 7,Dim,154.18
MENU CAGE,2023-08-06 17:00:00,4 A 7,Dim,183.36
MENU CAGE,2023-08-06 17:30:00,4 A 7,Dim,489.72
MENU CAGE,2023-08-06 18:00:00,4 A 7,Dim,543.21
MENU CAGE,2023-08-06 18:30:00,4 A 7,Dim,210.62
MENU CAGE,2023-08-06 19:00:00,4 A 7,Dim,356.52
MENU CAGE,2023-08-06 19:30:00,7 A CL,Dim,400.0
MENU CAGE,2023-08-06 20:00:00,7 A CL,Dim,446.88
MENU CAGE,2023-08-06 20:30:00,7 A CL,Dim,65.85
MENU CAGE,2023-08-06 21:00:00,7 A CL,Dim,-6.98
MENU CAGE,2023-08-06 21:30:00,7 A CL,Dim,-127.99
MENU CAGE,2023-08-06 22:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 22:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 23:00:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-06 23:30:00,7 A CL,Dim,0.0
MENU CAGE,2023-08-07 00:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 00:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 01:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 01:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 02:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 02:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 03:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 03:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 04:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 04:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 05:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 05:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 06:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 06:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 07:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 07:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 08:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 08:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 09:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 09:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 10:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 10:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 11:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 11:30:00,11 A 2,Lun,0.0
MENU CAGE,2023-08-07 12:00:00,11 A 2,Lun,18.48
MENU CAGE,2023-08-07 12:30:00,11 A 2,Lun,221.69
MENU CAGE,2023-08-07 13:00:00,11 A 2,Lun,372.87
MENU CAGE,2023-08-07 13:30:00,11 A 2,Lun,219.25
MENU CAGE,2023-08-07 14:00:00,11 A 2,Lun,251.31
MENU CAGE,2023-08-07 14:30:00,2 A 4,Lun,171.79
MENU CAGE,2023-08-07 15:00:00,2 A 4,Lun,78.24
MENU CAGE,2023-08-07 15:30:00,2 A 4,Lun,39.73
MENU CAGE,2023-08-07 16:00:00,2 A 4,Lun,116.23
MENU CAGE,2023-08-07 16:30:00,4 A 7,Lun,212.25
MENU CAGE,2023-08-07 17:00:00,4 A 7,Lun,109.07
MENU CAGE,2023-08-07 17:30:00,4 A 7,Lun,365.92
MENU CAGE,2023-08-07 18:00:00,4 A 7,Lun,155.79
MENU CAGE,2023-08-07 18:30:00,4 A 7,Lun,343.29
MENU CAGE,2023-08-07 19:00:00,4 A 7,Lun,299.27
MENU CAGE,2023-08-07 19:30:00,7 A CL,Lun,45.88
MENU CAGE,2023-08-07 20:00:00,7 A CL,Lun,437.69
MENU CAGE,2023-08-07 20:30:00,7 A CL,Lun,165.25
MENU CAGE,2023-08-07 21:00:00,7 A CL,Lun,76.18
MENU CAGE,2023-08-07 21:30:00,7 A CL,Lun,19.75
MENU CAGE,2023-08-07 22:00:00,7 A CL,Lun,-15.25
MENU CAGE,2023-08-07 22:30:00,7 A CL,Lun,-17.0
MENU CAGE,2023-08-07 23:00:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-07 23:30:00,7 A CL,Lun,0.0
MENU CAGE,2023-08-08 00:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 00:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 01:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 01:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 02:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 02:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 03:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 03:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 04:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 04:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 05:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 05:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 06:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 06:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 07:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 07:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 08:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 08:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 09:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 09:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 10:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 10:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 11:00:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 11:30:00,11 A 2,Mar,0.0
MENU CAGE,2023-08-08 12:00:00,11 A 2,Mar,132.74
MENU CAGE,2023-08-08 12:30:00,11 A 2,Mar,336.6
MENU CAGE,2023-08-08 13:00:00,11 A 2,Mar,385.98
MENU CAGE,2023-08-08 13:30:00,11 A 2,Mar,205.29
MENU CAGE,2023-08-08 14:00:00,11 A 2,Mar,198.93
MENU CAGE,2023-08-08 14:30:00,2 A 4,Mar,237.74
MENU CAGE,2023-08-08 15:00:00,2 A 4,Mar,182.46
MENU CAGE,2023-08-08 15:30:00,2 A 4,Mar,167.92
MENU CAGE,2023-08-08 16:00:00,2 A 4,Mar,25.51
MENU CAGE,2023-08-08 16:30:00,4 A 7,Mar,280.08
MENU CAGE,2023-08-08 17:00:00,4 A 7,Mar,311.32
MENU CAGE,2023-08-08 17:30:00,4 A 7,Mar,290.35
MENU CAGE,2023-08-08 18:00:00,4 A 7,Mar,557.82
MENU CAGE,2023-08-08 18:30:00,4 A 7,Mar,391.99
MENU CAGE,2023-08-08 19:00:00,4 A 7,Mar,443.6
MENU CAGE,2023-08-08 19:30:00,7 A CL,Mar,387.75
MENU CAGE,2023-08-08 20:00:00,7 A CL,Mar,473.51
MENU CAGE,2023-08-08 20:30:00,7 A CL,Mar,570.91
MENU CAGE,2023-08-08 21:00:00,7 A CL,Mar,461.58
MENU CAGE,2023-08-08 21:30:00,7 A CL,Mar,142.24
MENU CAGE,2023-08-08 22:00:00,7 A CL,Mar,55.98
MENU CAGE,2023-08-08 22:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-08 23:00:00,7 A CL,Mar,-2.75
MENU CAGE,2023-08-08 23:30:00,7 A CL,Mar,0.0
MENU CAGE,2023-08-09 00:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 00:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 01:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 01:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 02:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 02:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 03:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 03:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 04:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 04:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 05:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 05:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 06:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 06:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 07:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 07:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 08:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 08:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 09:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 09:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 10:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 10:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 11:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 11:30:00,11 A 2,Mer,0.0
MENU CAGE,2023-08-09 12:00:00,11 A 2,Mer,206.74
MENU CAGE,2023-08-09 12:30:00,11 A 2,Mer,415.69
MENU CAGE,2023-08-09 13:00:00,11 A 2,Mer,192.31
MENU CAGE,2023-08-09 13:30:00,11 A 2,Mer,211.77
MENU CAGE,2023-08-09 14:00:00,11 A 2,Mer,132.82
MENU CAGE,2023-08-09 14:30:00,2 A 4,Mer,35.99
MENU CAGE,2023-08-09 15:00:00,2 A 4,Mer,33.99
MENU CAGE,2023-08-09 15:30:00,2 A 4,Mer,100.75
MENU CAGE,2023-08-09 16:00:00,2 A 4,Mer,75.74
MENU CAGE,2023-08-09 16:30:00,4 A 7,Mer,117.87
MENU CAGE,2023-08-09 17:00:00,4 A 7,Mer,266.55
MENU CAGE,2023-08-09 17:30:00,4 A 7,Mer,282.78
MENU CAGE,2023-08-09 18:00:00,4 A 7,Mer,568.96
MENU CAGE,2023-08-09 18:30:00,4 A 7,Mer,821.36
MENU CAGE,2023-08-09 19:00:00,4 A 7,Mer,705.14
MENU CAGE,2023-08-09 19:30:00,7 A CL,Mer,756.79
MENU CAGE,2023-08-09 20:00:00,7 A CL,Mer,390.58
MENU CAGE,2023-08-09 20:30:00,7 A CL,Mer,327.52
MENU CAGE,2023-08-09 21:00:00,7 A CL,Mer,473.02
MENU CAGE,2023-08-09 21:30:00,7 A CL,Mer,20.54
MENU CAGE,2023-08-09 22:00:00,7 A CL,Mer,95.49
MENU CAGE,2023-08-09 22:30:00,7 A CL,Mer,-45.01
MENU CAGE,2023-08-09 23:00:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-09 23:30:00,7 A CL,Mer,0.0
MENU CAGE,2023-08-10 00:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 00:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 01:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 01:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 02:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 02:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 03:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 03:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 04:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 04:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 05:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 05:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 06:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 06:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 07:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 07:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 08:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 08:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 09:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 09:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 10:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 10:30:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 11:00:00,7 A CL,Jeu,0.0
MENU CAGE,2023-08-10 11:30:00,11 A 2,Jeu,5.25
MENU CAGE,2023-08-10 12:00:00,11 A 2,Jeu,189.24
MENU CAGE,2023-08-10 12:30:00,11 A 2,Jeu,317.92
MENU CAGE,2023-08-10 13:00:00,11 A 2,Jeu,316.72
MENU CAGE,2023-08-10 13:30:00,11 A 2,Jeu,357.24
MENU CAGE,2023-08-10 14:00:00,11 A 2,Jeu,216.86
MENU CAGE,2023-08-10 14:30:00,2 A 4,Jeu,152.9
MENU CAGE,2023-08-10 15:00:00,2 A 4,Jeu,307.71
MENU CAGE,2023-08-10 15:30:00,2 A 4,Jeu,119.0
MENU CAGE,2023-08-10 16:00:00,2 A 4,Jeu,137.87
MENU CAGE,2023-08-10 16:30:00,4 A 7,Jeu,289.57
MENU CAGE,2023-08-10 17:00:00,4 A 7,Jeu,396.43
MENU CAGE,2023-08-10 17:30:00,4 A 7,Jeu,856.07
MENU CAGE,2023-08-10 18:00:00,4 A 7,Jeu,1437.52
MENU CAGE,2023-08-10 18:30:00,4 A 7,Jeu,1377.28
MENU CAGE,2023-08-10 19:00:00,4 A 7,Jeu,894.62
MENU CAGE,2023-08-10 19:30:00,7 A CL,Jeu,1144.1
MENU CAGE,2023-08-10 20:00:00,7 A CL,Jeu,512.02
MENU CAGE,2023-08-10 20:30:00,7 A CL,Jeu,576.11
MENU CAGE,2023-08-10 21:00:00,7 A CL,Jeu,310.88
MENU CAGE,2023-08-10 21:30:00,7 A CL,Jeu,593.99
MENU CAGE,2023-08-10 22:00:00,7 A CL,Jeu,193.12
MENU CAGE,2023-08-10 22:30:00,7 A CL,Jeu,60.98
