date,vente
2017-02-27,8244.86
2017-02-26,10503.97
2017-02-25,16292.6
2017-02-24,23005.56
2017-02-23,19499.15
2017-02-22,13997.56
2017-02-21,11922.02
2017-02-20,6561.07
2017-02-19,11270.39
2017-02-18,0.0
2017-02-17,34235.72
2017-02-16,14829.43
2017-02-15,8916.57
2017-02-14,10984.05
2017-02-13,4230.75
2017-02-12,5278.79
2017-02-11,14479.9
2017-02-10,16236.28
2017-02-09,12790.8
2017-02-08,11630.27
2017-02-07,9753.24
2017-02-06,4042.32
2017-02-05,17381.21
2017-02-04,12114.26
2017-02-03,14419.14
2017-02-02,17909.26
2017-02-01,13164.66
2017-01-31,10025.85
2017-01-30,5414.4
2017-01-29,0.0
2017-01-28,18194.89
2017-01-27,15376.77
2017-01-26,18594.29
2017-01-25,17002.52
2017-01-24,10721.03
2017-01-23,7299.74
2017-01-22,9701.02
2017-01-21,14860.86
2017-01-20,16367.02
2017-01-19,13672.19
2017-01-18,13493.55
2017-01-17,8341.81
2017-01-16,9102.75
2017-01-15,8961.3
2017-01-14,15599.52
2017-01-13,16650.46
2017-01-12,17344.32
2017-01-11,10277.3
2017-01-10,8840.85
2017-01-09,10893.99
2017-01-08,10108.93
2017-01-07,15781.4
2017-01-06,13358.14
2017-01-05,12754.19
2017-01-04,12937.95
2017-01-03,7543.93
2017-01-02,8602.19
2017-01-01,0.0
2016-12-31,13891.61
2016-12-30,18648.26
2016-12-29,13565.71
2016-12-28,16082.04
2016-12-27,13866.42
2016-12-26,10377.49
2016-12-25,0.0
2016-12-24,11275.47
2016-12-23,21162.53
2016-12-22,23001.74
2016-12-21,19944.71
2016-12-20,15248.53
2016-12-19,10567.92
2016-12-18,11893.99
2016-12-17,19291.42
2016-12-16,22237.69
2016-12-15,17324.22
2016-12-14,16082.44
2016-12-13,12355.52
2016-12-12,17010.61
2016-12-11,15003.6
2016-12-10,22244.23
2016-12-09,22286.67
2016-12-08,18430.02
2016-12-07,13285.27
2016-12-06,14196.17
2016-12-05,10767.38
2016-12-04,13874.21
2016-12-03,19631.91
2016-12-02,19847.07
2016-12-01,20704.67
2016-11-30,16050.82
2016-11-29,11734.43
2016-11-28,7756.9
2016-11-27,6031.79
2016-11-26,15156.34
2016-11-25,17436.22
2016-11-24,20479.35
2016-11-23,12806.78
2016-11-22,17109.55
2016-11-21,8449.15
2016-11-20,6901.86
2016-11-19,20189.88
2016-11-18,19257.45
2016-11-17,15965.48
2016-11-16,12676.2
2016-11-15,11194.72
2016-11-14,6737.14
2016-11-13,10407.35
2016-11-12,20896.28
2016-11-11,15064.12
2016-11-10,17928.61
2016-11-09,13378.7
2016-11-08,16627.67
2016-11-07,9040.11
2016-11-06,8494.72
2016-11-05,15166.35
2016-11-04,20605.6
2016-11-03,14441.83
2016-11-02,17969.99
2016-11-01,11303.25
2016-10-31,5916.71
2016-10-30,10726.01
2016-10-29,14183.33
2016-10-28,21594.25
2016-10-27,19320.64
2016-10-26,17378.71
2016-10-25,9480.87
2016-10-24,11169.0
2016-10-23,10685.87
2016-10-22,16053.38
2016-10-21,18956.06
2016-10-20,18575.62
2016-10-19,14144.68
2016-10-18,13881.79
2016-10-17,11049.17
2016-10-16,2.5
2016-10-15,0.0
2016-10-14,5454.63
2016-10-13,7146.86
2016-10-12,0.0
2016-10-11,7495.55
2016-10-09,0.0
